text;Jenis
"SP TROCHES MEIJI RASA MELON 12 TABLET JAMINAN ORIGINAL .
ED : Barang selalu baru, ED selalu jauh (pastikan dengan chat langsung ke kami).
CATATAN UNTUK KENYAMANYAN PEMBELI:
HARI MINGGU/TANGGAL MERAH tetap BUKA
Setiap pembelian di Kami, akan selalu kamu bungkus dengan BUBBLE WRAP (GRATIS).
Pengiriman dengan GO-SEND harap memperhatikan point berikut:
- Alamat tidak dapat dirubah.
- Proses pickup dilakukan mulai jam 11 keatas dan batas dr Tokped sampai jam 13.00 setiap harinya, order yang masuk diatas jam 13.00 akan diproses keesokan hari nya.
- Pesanan diusahakan hari itu juga diproses pickup / tdk melebihi masa waktu proses berakhir dr Tokped
- Berapa lama nya driver datang pickup ke tempat penjual dan mengantarkan pesanan ke pembeli itu diluar kuasa kami.
KOMPLAIN WAJIB MENYERTAKAN VIDEO UNBOXING, tanpa video Unboxing komplain tidak bisa kami terima.
Dengan MEMBELI maka pembeli dianggap SETUJU dengan kebijakan kami.";Antiseptik
SP Troches Mint isi 2x6 Tablet - Tablet Hisap Sakit Tenggorokan Ready Stock SP Troches Mint isi 2x6 Tablet - Tablet Hisap Sakit Tenggorokan SP TROCHES merupakan tablet hisap dengan kandungan Dequalinium Chloride. Obat ini digunakan untuk membantu mengatasi infeksi bakteri dan fungi dalam ruang mulut dan tenggorokan Indikasi Umum Untuk infeksi bakteri dan fungi pada mulut dan tenggorokan. Komposisi Dequalinium Chloride 0.25 mg Dosis Anak usia di atas 10 tahun dan dewasa: 1 tablet, diberikan 6-8 kali per hari (bila perlu). Dosis maksimal: 8 tablet per hari. Aturan Pakai Tablet dihisap perlahan-lahan hingga larut dalam mulut tanpa dikunyah. Perhatian Maksimal 8 tablet per hari. Hati-hati penggunaan tablet ini pada ibu hamil dan menyusui. Tidak dianjurkan penggunaan tablet ini untuk jangka waktu yang panjang. Kontra Indikasi Pasien yang hipersensitif terhadap obat Efek Samping Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Golongan Produk Obat Bebas (Hijau) Kemasan 2 Blister @ 6 Tablet Hisap Manufaktur Meiji No. Registrasi BPOM: DBL2215305712A1;Antiseptik
"Betadine Lozenges Menthol & Orange 8 Tablet Hisap / Sakit Tenggorokan - MENTHOL BETADINE LOZENGES MENTHOL amp; ORANGE ED : 02/2025 Deskripsi Betadine Lozenges Menthol amp; Eucalyptus / Orange merupakan tablet hisap dengan kandungan antiseptik yang dapat membantu melegakan tenggorokan. Indikasi Umum Membantu melegakan tenggorokan. Dosis 1 Tablet 2-3 jam atau sesuai kebutuhan Aturan Pakai Hisap 1 butir sampai terlarut perlahan di mulu setiap 2-3 jam atau sesuai kebutuhan. Jangan gunakan lebih dari 12 tablet hisap dalam waktu 24 jam Kemasan Dus, Blister @ 8 Tablet Manufaktur SINTHE UTAMA INDONESIA No. Registrasi BPOM: QI204509621";Antiseptik
COOLING 5 PLUS SPRAY untuk Sakit Gigi,Sariawan, Sakit Tenggorokan COOLING 5 merupakan obat semprot pada rongga mulut yang berfungsi untuk meredakan sakit gigi, radang gusi, sakit dari rangsangan pada saat pertumbuhan gigi Aturan Pakai : Semprotkan atau oleskan sedikit pada tempat yang sakit, bila perlu dapat diulang tiap 3 - 4 jam sampai gejala reda. Penyimpanan: Simpan pada suhu di bawah 30;Antiseptik
"SP TROCHES RASA STRAWBERRY BELANJA MINIMAL Rp 40.000,- (TIDAK TERMASUK ONGKOS KIRIM )
Brand: : Meiji
Product Code:: W
Komposisi: Dequalinium Cl
Indikasi: Antiseptik oral. Faringitis, tonsilitis, stomatitis. Pencegahan infeksi pada rongga mulut termasuk setelah
ekstraksi gigi
Dosis: 6-8 kali sehari 1 tablet hisap
HARGA 1 PACK, MINIMAL PEMESANAN 1 PACK";Antiseptik
Kuldon Strip 4 tablet Herbal Panas Dalam & Sariawan Informasi Produk Kuldon merupakan obat herbal yang mampu mengurangi rasa sakit sariawan dan membantu menghilangkan sariawan pada tubuh. Indikasi / Kegunaan Membantu meredakan panas dalam yang disertai dengan sariawan, tenggorokan kering, bau mulut dan membantu melancarkan buang air besar. Kandungan / Komposisi Daun sogomanis 420mg, thymi 280mg, akar manis 280mg, bunga seruni 280mg, alang-alang 208mg. Dosis 3 kali sehari @2 tablet Cara Pemakaian Dapat diminum langsung atau dikunyah terlebih dahulu sebelum ditelan Kemasan Strip, 4 pcs;Herbal
Propolis SM Brazil Obat Sariawan Mulut Herbal Alami Hallo Selamat Datang Di Toko Ripki Herbal Semua Produk Yang Ada Di Toko Kami Pasti Ready Ya kak Karena Kami Distributor Resminya. Jadi Jangan Tanyakan Lagi Stok. Langsung Saja Dipesan Ya Kak Keunggulan Belanja Di Toko Kami o) Produk Selalu Ready Stok o) Pelayanan 24 Jam o) Gratis Konsultasi o) Khasiatnya Sudah Terbukti o) Pesanan Langsung Dikirim Di Hari Yang Sama o) Bergaransi Uang Kembali 10x Lipat Jika Palsu Atau Pesanan Tidak Sampai. Deskripsi Produk : Propolis SM Brazil terbuat dari 100% Propolis Brazilian yang diolah dengan menggunakan TECHNOLOGY NANO pertama dan satu-satunya di Indonesia sehingga menjadikan produk ini lebih baik dari produk Propolis lainnya. Karena propolis yang beredar di pasaran biasanya hanya mengandung 5% - 9% propolis brazil, propolis trigona 90% dan 1% zat kimia berbahaya. Kelebihan Propolis SM Brazil : 1. Berbahan 100% propolis Brazil (PROPOLIS BRAZIL adalah jenis propolis TERBAIK). 2. Diolah dengan NANO TECHNOLOGY (sehingga obat cepat diserap tubuh). 3. Teruji klinis, berlegalitas resmi 4. Tidak menimbulkan efek samping 5. Memiliki rasa mint dan aroma harum khas bunga foplar (tidak bau tengik seperti propolis lain) 6. Dicampurkan dengan air, warna propolis brazil SM lebih bening Khasiat Produk : - Mengobati sariawan di bibir, lidah / sekitar gusi - Membantu mengatasi sakit gigi berlubang - Membantu mengatasi gusi bengkak - Membantu meredakan rasa nyeri ngilu akibat sakit gigi - Membantu membunuh bakteri yang menyebatkan sakit gigi - Menyehatkan dan menguatkan gigi dan gusi - Menyegarkan aroma mulut akibat gigi berlubang Aturan konsumsi : - Teteskan 3 tetes propolis kedalam gelas berisi air 200 ml lalu minum - Selain diminum, teteskan langsung ke sariawannya sebanyak 1-2 tetes (Biar reaksinya lebih cepat) - Lakukan 2-3 Kali Sehari. Detail Produk : - Nama : Propolis SM Brazil - Komposisi : Propolis Brazil Murni - Isi : 6 Ml - Legalitas : POM TR 193624961 - Sertifikat : Halal MUI Indonesi;Herbal
"STREPSILS ORIGINAL BOX 12 TABLET Deskripsi:
Strepsils digunakan untuk memberikan rasa lega di tenggorokan yang sakit.
Komposisi:
Strepsils Permen Pelega Tenggorokan mengandung sukrosa, glukosa cair, pengatur keasaman asam tartrat, menthol, minyak eucalyptus, dibenal, amylmetakresol, pewarna indigotin (CI 73015) dan air
Dosis:
Digunakan sesuai kebutuhan
Indikasi:
untuk melegakan tenggorokan
Perhatian Khusus:
null
Kemasan:
Box, 12 Tablet
NIE:
QI144509131
Golongan:
Quasi";Antiseptik
ENKASARI HERBAL 12OML Membantu membunuh kuman penyebab bau mulut dan membantu meredakan sariawan, Halal, No Alkohol, Herbal Care Protection;Herbal
"Efisol Lozenges isi 20 tablet hisap untuk sariawan, tenggorokan Efisol Lozenges
Komposisi
Dequalinium Klorida
Vitamin C
Untuk sariawan, infeksi di mulut dan kerongkongan,
infeksi tenggorokan,
infeksi amande
infeksi gusi, mulut
nafas bau akibat infeksi mulut
Harga tertera untuk pembelian per box isi 20 loz (tablet Hisap)";Antiseptik, Multivitamin
"Wakamoto 1000 pils tablet original - 1000 Pils Wakamoto 1000 Tab Original Japan
Expired date 2027
Deskripsi
1 Botol isi 1000 tablet.
Sangat populer di Jepang dan sudah lama dikenal oleh masyarakat Indonesia yang
menderita gangguan lambung dan pencernaan.
Bubuk Aspergillus oryzae NK membantu sistem pencernaan yang lemah dan meredakan kondisi seperti gangguan pencernaan dan kehilangan nafsu makan.
Bubuk lactobacillus menghambat gangguan usus yang berbahaya, mengatur sistem pencernaan, dan meredakan perut kembung.
Selain itu dapat juga membantu mendorong pergerakan usus, melunakkan tinja, dan meredakan sembelit.
Dua jenis bubuk dan kandungan nutrisi dari ragi, serta vitamin B, membantu menambah energi, dan tambahan nutrisi saat tubuh lelah.
Direkomendasikan untuk :
- Gangguan perut
- Tidak nyaman karena makan berlebihan
- Sembelit
- Mudah lelah
- Gizi lemah atau setelah sakit, hamil, dan melahirkan
Cara Pemakaian
Dosis : (27 tablet / hari), diminum setelah makan.
- 15 tahun ke atas : 9 tablet / waktu
- 11-15 tahun : 6 tablet / waktu
- 8-11 tahun : 5 tablet / waktu
- 5-8 tahun : 3 tablet / waktu
Jangan berikan kepada anak-anak berusia di bawah 5 tahun.
Komposisi
1. Bubuk berbudaya Aspergillus Oryzae NK (mikroorganisme yang memproduksi enzim pencernaan) : 3375 mg
2. Bubuk berbudaya laktobasilus : 675 mg
3. Ragi kering (vitamin supplemen) : 2490,1 mg
(Vitamin B1 : 3,4 mg, Vitamin B2 : 2 mg, dan Nicotinamide : 2 mg)";Multivitamin
"Vitamin IPI All Varian (A,B Complex, C, D3, E, Zinc, Calcium) - Vitamin Ipi B1 45 tab Vitamin IPI tersedia dalam berbagai varian yang berbeda untuk memenuhi kebutuhan nutrisi harian Anda. Varian-vrian tersebut meliputi Vitamin A, B Complex (B1, B12), Vitamin C, D3 (D3+K2), Vitamin E, Zinc, dan Kalsium.
Vitamin A untuk kesehatan mata dan sistem kekebalan tubuh.
Kompleks Vitamin B yang terdiri dari B1 dan B12 membantu metabolisme energi.
Vitamin C untuk meningkatkan sistem kekebalan tubuh Anda.
Vitamin D3 berguna bagi kesehatan tulang dan gigi Anda. Sedangkan D3+K2 bekerja bersama-sama untuk penyerapan kalsium yang optimal dalam tubuh.
Vitamin E sebagai antioksidan alami bagi kulit serta perlindungan sel-sel tubuh dari radikal bebas.
Zinc membantu meningkatkan fungsi sistem kekebalan tubuh serta pertumbuhan sel-sel baru dalam tubuh.
Dapatkan manfaat lengkap dari semua varian vitamin ini dengan nomor registrasi BPOM 141546241. Pilihlah sesuai dengan kebutuhan nutrisi harian Anda!";Multivitamin
"mGanik Superfood Pumpkin 500gr - Suplemen Diabetes - Superfood 500gr Detail isi Varian :
- 1 Box Superfood Pumpkin @500gr. isi 20 sachet @25gr
mGanik Superfood adalah Nutrisi Alami khusus Diabetesi dengan Formula GlukoStabil. Kandungan formula GlukoStabil bekerja efektif membantu meningkatkan sensitivitas Insulin dan kesehatan Pankreas sehingga bisa mengatasi diabetes hingga ke akarnya
Cocok untuk diabetesi yang:
- Memiliki kadar gula darah tinggi & sulit terkontrol
- Membutuhkan sarapan bernutrisi setiap hari
- Sering merasa lapar
- Ingin mengatasi Diabetes hingga tuntas sampai ke akarnya dengan cara Alami
Komposisi mGanik Superfood :
- Biji-bijian (Multigrain) pilihan Khusus (yang teruji klinis dapat meningkatkan sensitivitas Insulin)
- Labu Kuning
- Daun Kelor
- Premix Vitamin & Mineral Khusus
- Komposisi Alami lainya yang baik & efektif untuk pengontrolan gula darah
Manfaat mGanik Superfood :
- Meningkatkan sensitivitas Insulin
- Meningkatkan metabolisme tubuh (pengelolaan gula dalam tubuh menjadi Optimal)
- Bantu tingkatkan kesehatan Pankreas
- Capai Remisi Diabetes dengan Pola Makan Sehat
Cara kerja mGanik Superfood :
1. Membantu tingkatkan Kesehatan Insulin untuk mengontrol gula darah
2. Proses pembakaran gula dalam tubuh jadi lebih optimal
3. Gula Darah turun-stabil, kesehatan pankreas meningkat
Keunggulan mGanik Superfood :
- Bebas Laktosa (aman bagi yang alergi susu, atau pencernaan sensitif)
- Bebas Kolesterol
- Tinggi Serat Pangan
- Tinggi Antioksidan
- Rasa enak, Manis Alami dari Stevia
- Praktis dikonsumsi setiap hari
- Aman bagi lambung & ginjal
- Aman dikonsumsi semua kalangan
Cara Konsumsi:
Rutin 2x sehari untuk hasil lebih Optimal
- 1x Menggantikan Sarapan Pagi
- 1x Menggantikan Camilan Malam
BPOM RI MD BPOM RI MD 073135000300529
HALAL MUI, GMP, HACCP, ISO 22000
Produk mGanik menggunakan bahan-bahan alami berkualitas tinggi. Warna produk dapat berbeda sewaktu-waktu karena perubahan musim dan faktor alamiah lainnya. Namun, perubahan yang terjadi tidak akan mempengaruhi kualitas atau efektivitas produk.
Customer yang memilih metode pembayaran COD tetapi tidak berada di tempat atau menolak pesanan akan dikenakan PEMBATASAN akses terhadap metode pembayaran COD pada pesanan berikutnya.
mGanik, Solusi Alami Gula Darah Turun Turun-Stabil";Multivitamin, Herbal
"Blackmores Kids Body Shield isi 60 tablet / Blackmores Vitamin Anak - 15/05/26 Blackmores Kids Body Shield mengandung formula yang mendukung peningkatan sistem daya tahan tubuh anak dalam fase tumbuh kembang dengan rasa yang disukai anak-anak. Blackmores Kids Body Shield merupakan suplemen berbentuk tablet hisap yang mengandung kombinasi 5 nutrisi yang diperlukan untuk membantu meningkatkan daya tahan tubuh anak dalam fase tubuh kembang dengan rasa jeruk, tidak merusak gigi, bebas dari gula - mengandung xylitol (pemanis alami dari tumbuhan). Blackmores Kids Body Shield tersedia dalam botol berisi 60 tablet.
Mengapa memilih produk ini
- Meningkatkan sistem kekebalan tubuh anak secara optimal
- Mendukung daya tahan tubuh anak pada saat infeksi ringan seperti flu
Perbedaan Blackmores
Tidak merusak gigi, mengandung xylitol (pemanis alami dari tumbuhan)
Dosis atau saran penyajian
Anak- anak 2-12 tahun Kunyah 2 tablet sehari setelah makan, atau sesuai petunjuk dokter.
ORIGINAL DAN ASLI BLACKMORES KALBE
100% BLACKMORES KALBE INDONESIA";Multivitamin
"Imboost Force FCT untuk Memelihara Daya Tahan Tubuh (10 Kaplet) Imboost merupakan suplemen yang digunakan untuk terapi suportif agar daya tahan tubuh meningkat dan memulihkan kondisi setelah sakit.
Imboost mengandung Echinaceae dan Zinc Picolinate. Keduanya memiliki mekanisme kerja sebagai berikut :
1. Echinaceae yang diketahui hidup di utara Pegunungan Roxy Amerika Serikat merupakan tanaman herbal yang berkhasiat mengatasi flu, coomon cold, dan infeksi saluran pernapasan atas lainnya. Selain berperan menurunkan peradangan tubuh yang memicu serangan flu, tanaman herbal ini juga diketahui dapat meningkatkan dan menstimulasi daya tahan tubuh.
2. Zinc Picolinate adalah salah satu zinc yang mudah diserap tubuh dari berbagai jenis zinc yang ada. Seperti kinerja zinc pada umumnya, zat asam ini dapat membantu meningkatkan daya tahan tubuh (immunodulator) dan berperan sebagai anti infeksi karena kemampuan antimikrobanya.
3. Elderberry merupakan buah dari rumpun blueberry yang dapat mengurangi sekresi lendir dan mengeringkan lendir pada hidung.
Komposisi :
Echinacea Purpurea extract 250 mg, Black Elderberry extract 400 mg, Zn Picolinate 10 mg
Dosis :
Dewasa dan Anak diatas 12 tahun: 1 tablet, 3 kali per hari.
Aturan Pakai :
Dikonsumsi sesudah makan
Kemasan :
1 Strip @ 10 kaplet
Perhatian :
Hentikan pemakaian jika terjadi reaksi alergi. Tidak dianjurkan digunakan lebih dari 8 minggu. Hindari penggunaan pada wanita hamil dan menyusui. Konsultasikan dengan dokter jika digunakan bersama obat lain.";Herbal
"Propolis SM Kutil Sensitif Pria Wanita Remaja Dewasa - 1 BOTOL Propolis sm merupakan produk berbahan dasar propolis lebah diproduksi dengan teknologi modern.
KETERANGAN PRODUK :
Nama : Propolis SM
Isi : 6 ml / botol
Komposisi : Esktrak Propolis
Legalitas : BPOM POM TR246023521
Produsen : CV. MITRA HERBAL NUSANTARA
Cara penggunaan :
Di minum :
Teteskan 4-5 tetes ke dalam air putih 1/4 gelas. minum 2 kali sehari ( sesudah makan )
Keluhan Kulit :
Oleskan/teteskan secukupnya ke area keluhannya
Simpan di tempat sejuk
hindarkan dari sinar matahari langsung";Herbal
"IPI Vitamin B Complex 80 Tablet - Memelihara Kesehatan Tubuh Vitamin B Complex IPI adalah suplemen kesehatan yang digunakan untuk membantu memenuhi kebutuhan Vitamin B komplek harian, vitamin B komplek mempunyai berbagai manfaat bagi kesehatan tubuh. Vitamin ini dapat membantu dalam menjaga kesehatan dan fungsi organ tubuh, menjaga sistem pencernaan dan berperan dalam perkembangan sel.
Khasiat :
Membantu memenuhi kebutuhan Vitamin B komplek
Komposisi :
Tiap tablet mengandung :
Vitamin B1 mononitrate 2 mg
Vitamin B2 2 mg
Vitamin B6 HCI 2 mg
Calcium pantothenate 5 mg
Nicotinamide 15 mg
Bahan Tambahan :
Methyl hydroxybenzoate
Aturan Pakai :
1 kali sehari 1 tablet
Penyimpanan :
Simpan dibawah suhu 30oC, terhindar dari sinar matahari langsung.
Kemasan : Box, botol isi 80 tablet
Produksi Oleh : PT. Supra Ferbindo Farma
BPOM No : SD 141546221";Multivitamin
Bio Squalene Softgel Minyak Hati Ikan Hiu With Nano Technology - Herbal TV Official Store DETAIL PRODUK : Nama Produk : BIO SQUALENE Isi 30 Softgel perbotol Komposisi : 100% Minyak Hiu ASLI @500mg Legalitas BPOM RI POM SD 212334131 serta Halal dari MUI Diproduksi oleh PT. GOLDEN CORAL CORPORINDO - TANGERANG;Herbal
"K-max Alaska Deep Sea Fish Liver Oil Omega 3 Tutup Putih Isi 100 (Kemasan Terbaru DARI OMEGA 3,6,9 BERUBAH MENJADI OMEGA 3)
Alaska Deep Sea Fish Oil sebagai sumber alami yang mengandung asam lemak Omega-3 (DHA dan EPA) yang sangat baik untuk menjaga kesehatan tubuh kita.
Khasiat :
Deep Sea Fish Oil sebagai sumber alami mengandung asam lemak Omega-3 bermanfaat sebagai suplemen untuk memelihara kesehatan
Peringatan / Perhatian :
Hati-hati mengkonsumsi produk dengan kandungan EPA lebih tinggi dari DHA bersamaan dengan anti koagulan, dapat meningkatkan efek pendarahan
Cara Pakai :
Sehari diminum 1-2 kapsul sebagai makanan tambahan atau sesuai petunjuk dokter. Sebaiknya dikonsumsi setelah makan.
Komposisi
Kandungan setiap 2 kapsul :
- Calories 25
- Total Fat 2.1 g
- Saturated Fat 0.7g
- Pure Fish Oil 2000mg
- EPA (Eicosapentaenoic acid) 360 mg
- DHA (Docosahexaenoic acid) 240 mg
- Vitamin E 2IU
- Kandungan lainnya : Gelatin, Glycerin dan USP
Kemasan : Satu botol berisi 100 kapsul @ 1000 mg
Diproduksi Oleh : K-Max Health Products Corp.
Produksi : Amerika Serikat
Distributor : Purusa Bhakti
BPOM No : SI 024 303 421";Multivitamin
"Blackmores Multivitamin + Minerals Vitamin C - 30 Tablet Kalbe Ready...
Original kalbe, Exp Sept 2026 Produk sesuai foto
Packing menggunakan bubble wrap dan dus yg tebal agar aman dalam pengiriman
Pemesanan saat jam kerja dikirim di hari yg sama
""Blackmores Multivitamin & Minerals merupakan suplemen yang mengandung vitamin esensial dan berbagai mineral yang membantu memenuhi kebutuhan nutrisi setiap hari dan juga baik untuk memelihara kesehatan. Supplement dengan kandungan antioksidan tinggi ini adalah penting dengan nutrisi yang berasal dari Wholefood (reishi mushroom, wheatgrass, white tea and organic spirulina).
Blackmores adalah merek kesehatan alami terkemuka di Australia. Rangkaian produk berkualitas kami yang meliputi vitamin, minerals, herbal dan suplemen nutrisi, serta dukungan terus menerus dari komunitas dan lingkungan merupakan salah satu dari sekian banyak alasan mengapa Blackmores menjadi merek paling terpercaya di bidang kesehatan alami.";Multivitamin, Herbal
"Sido Muncul Permen Tolak Angin Bebas Gula 15's Detail Isi:
1 x Sido Muncul Permen Tolak Angin Bebas Gula 15's
Sido Muncul Permen Tolak Angin Bebas Gula merupakan permen yang cocok dinikmati saat sedang dalam perjalanan.
Komposisi: Madu, Mint, Kapulaga, Glukosa, Jahe, Buah Adas, Daun Cengkeh.
Perhatian:
Baca aturan konsumsi/pemakaian yang tertera pada kemasan produk.
No Barcode : 8998898862911
No BPOM : BPOM RI MD 224411007039";Herbal
"Blackmores Bio C 1000mg 150 Tablets Vitamin C - 150 Tablets PERHATIAN EXP DATE:
1. Blackmores Bio C 1000mg 150 Tablets: 06/ 2027
2. Blackmores Bio C 1000 180 Tablets Exclusive Size: 01/2026
General Information :
Blackmores Bio C 1000 a potent one-a-day formula to give you a boost of vitamin C to reduce the severity and duration of common cold symptoms.
With over 200 viruses that can cause the common cold it s hard to avoid catching a cold. Adults can experience an average of 2-4 colds a year.
The immune system is the body s natural defence mechanism against germs, a healthy lifestyle is a good way to support your immune system.
Vitamin C is referred to as an essential nutrient because the body cannot make it or extensively store it and must be obtained from food.
Vitamin C helps reduce the severity and duration of common cold symptoms due to its ability to support a healthy immune function.
Blackmores BIO C 1000 is buffered with mineral ascorbates making it gentler on the stomach compared to ascorbic acid alone and contains rosehips and acerola which are sources of vitamin C.
A high potency one-a-day dose of vitamin C to help reduce the severity and duration of common cold symptoms.
Suitable For: Adults
KEY FEATURES High potency , one - a - day vitamin C Supports healthy immune system function Helps reduce the severity and duration of colds
Directions
Store below 30 C in a dry place away from direct sunlight.";Multivitamin
